schema_version,corpus_release_id,poet_id,poet_name,poem_id,title,relative_path,source_bytes,source_sha256,canonical_text_sha256,unicode_character_count,physical_line_count,nonblank_line_count,inventory_word_estimate,warning_codes
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-5f96f968d3d1a6c0,Liberty,Percy Bysshe Shelley/Liberty.txt,1006,8c1d3eeb0398ec39aa7ba24522bd4c19a042b6a400d5239ce65e94f10b805941,8c1d3eeb0398ec39aa7ba24522bd4c19a042b6a400d5239ce65e94f10b805941,996,33,28,159,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-cc08131dd524b690,Lines to a Critic,Percy Bysshe Shelley/Lines to a Critic.txt,508,c88d775269c2fccd39cb24ee37f2a415b8c4f86755938295e8572706e1278f7b,c88d775269c2fccd39cb24ee37f2a415b8c4f86755938295e8572706e1278f7b,504,25,21,100,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-4f59d0c256f99319,Lines to a Reviewer,Percy Bysshe Shelley/Lines to a Reviewer.txt,569,174bcf055abfc7c098701f9401cbe13cf00084798bd4d483f66cf7875bc6cfb5,174bcf055abfc7c098701f9401cbe13cf00084798bd4d483f66cf7875bc6cfb5,569,18,16,106,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-7c41c3b325313894,Lines Written Among the Euganean Hills,Percy Bysshe Shelley/Lines Written Among the Euganean Hills.txt,14265,a43c324e3b6b0f2c307b784bf5d5e27eac0f35822224333f2e70523cbb7b6081,a43c324e3b6b0f2c307b784bf5d5e27eac0f35822224333f2e70523cbb7b6081,14111,484,451,2479,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-63e1ceaa2d623447,Lines Written During the Castlereagh Administration,Percy Bysshe Shelley/Lines Written During the Castlereagh Administration.txt,1199,996e71b35bf71593664e0362a96e4cd4ed88898aabde06f7fabf394637660743,996e71b35bf71593664e0362a96e4cd4ed88898aabde06f7fabf394637660743,1183,44,38,183,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-67708687173f42aa,Lines Written in the Bay of Lerici,Percy Bysshe Shelley/Lines Written in the Bay of Lerici.txt,1853,f3df034a276b2c8edb2b9a80f62ff1950752823afbcfff66e69da0f4af8b94ee,f3df034a276b2c8edb2b9a80f62ff1950752823afbcfff66e69da0f4af8b94ee,1841,58,56,331,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-a620c1b5c6f9b3ee,Lines Written on Hearing the News of the Death of Napoleon,Percy Bysshe Shelley/Lines Written on Hearing the News of the Death of Napoleon.txt,1546,cac4196f251c0598ed352f3bc1efdf0ff600dfbc7cc39715b5573eb6802cd52d,cac4196f251c0598ed352f3bc1efdf0ff600dfbc7cc39715b5573eb6802cd52d,1516,46,41,288,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-32f60e7f687974ef,"Love, Hope, Desire, and Fear","Percy Bysshe Shelley/Love, Hope, Desire, and Fear.txt",3223,cf765f445e3f877ea600ecffc1c91ce1e041b1a679a276da69d5b0208fad1c05,cf765f445e3f877ea600ecffc1c91ce1e041b1a679a276da69d5b0208fad1c05,3205,106,98,568,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-db2e2216951938c8,Love,Percy Bysshe Shelley/Love.txt,838,8e43c62d22d5b8e2ea43a68cd7ea4156de14629c38c48f194fe492028eb78545,8e43c62d22d5b8e2ea43a68cd7ea4156de14629c38c48f194fe492028eb78545,824,26,25,144,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-76c6726a2662d21d,Melody to a Scene of Former Times,Percy Bysshe Shelley/Melody to a Scene of Former Times.txt,1691,46193c0b12f5f49ab6a852d37d9d2688e7f8ddf8f1f674ec86f03ada2c7a359d,46193c0b12f5f49ab6a852d37d9d2688e7f8ddf8f1f674ec86f03ada2c7a359d,1665,51,49,307,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-03f8efcbbeb0170d,Mont Blanc,Percy Bysshe Shelley/Mont Blanc.txt,6905,265f8dcc1e4b7c1d9698cc768397126dc9a5231564d3e65befd0e2257ee74f7f,265f8dcc1e4b7c1d9698cc768397126dc9a5231564d3e65befd0e2257ee74f7f,6847,169,162,1156,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-5ff0a1842963a866,Music,Percy Bysshe Shelley/Music.txt,971,2bbeb5bdb1d18713f8fb47ac973a4b833d893010fc11b9fa8a044740148c0c52,2bbeb5bdb1d18713f8fb47ac973a4b833d893010fc11b9fa8a044740148c0c52,963,34,29,177,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-e6ee7003857886c8,Mutability - 1,Percy Bysshe Shelley/Mutability - 1.txt,696,9bb5e91562045ba792bc910634b7ded23db9c6983098d8e00fe0aa043a0c8913,9bb5e91562045ba792bc910634b7ded23db9c6983098d8e00fe0aa043a0c8913,692,32,28,118,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-3eb4840c24eaab1f,Mutability - We are as clouds that veil the midnight moon,Percy Bysshe Shelley/Mutability - We are as clouds that veil the midnight moon.txt,892,09a94cffb24f5aa7fce2bae9f5ac18cef973b2be7219efbe4c3d907d6cd6b95b,09a94cffb24f5aa7fce2bae9f5ac18cef973b2be7219efbe4c3d907d6cd6b95b,880,26,21,144,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-ee72b1351a32859a,Ode to Heaven,Percy Bysshe Shelley/Ode to Heaven.txt,2181,706bdc90e1f8dcbe93c723ad49e3ca66f21455291744e95a37bd10d4ecf3fa98,706bdc90e1f8dcbe93c723ad49e3ca66f21455291744e95a37bd10d4ecf3fa98,2163,87,72,364,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-57642390206d3aeb,Ode to Liberty,Percy Bysshe Shelley/Ode to Liberty.txt,13723,404d4e8ee805ef772c9de4230e1238e81da46bbea026021994ad22b089fd17bc,404d4e8ee805ef772c9de4230e1238e81da46bbea026021994ad22b089fd17bc,13601,371,341,2302,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-bb0905c45ac6e29d,Ode to Naples,Percy Bysshe Shelley/Ode to Naples.txt,8206,53cd38694309720007cd94d68296114c756a8d69e76c656cfb28313f1359a777,53cd38694309720007cd94d68296114c756a8d69e76c656cfb28313f1359a777,8072,242,215,1320,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-16005cc35b3497e6,Ode to the West Wind,Percy Bysshe Shelley/Ode to the West Wind.txt,3881,c7099c7b28bb5251fbe6e20677c07997ad0301b2aa36696c57771f85529b9065,c7099c7b28bb5251fbe6e20677c07997ad0301b2aa36696c57771f85529b9065,3855,116,88,672,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-b99dc58834155eee,On a Faded Violet,Percy Bysshe Shelley/On a Faded Violet.txt,642,6715fba5569e8f10b6a902e49e645ea7c498e8754fdb71c90be874a326d443b5,6715fba5569e8f10b6a902e49e645ea7c498e8754fdb71c90be874a326d443b5,638,27,23,102,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-08ed8af38799cc02,On a Fete at Carlton House Fragment,Percy Bysshe Shelley/On a Fete at Carlton House Fragment.txt,139,0ccbacf1575531c3feabc352399a0200c30d8343c9037b8ecf75f06116e4257e,0ccbacf1575531c3feabc352399a0200c30d8343c9037b8ecf75f06116e4257e,139,6,5,24,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-8e64434ff2af3c20,On an Icicle That Clung to the Grass of a Grave,Percy Bysshe Shelley/On an Icicle That Clung to the Grass of a Grave.txt,1753,1c09bf0ce41004e143044d6536fe0a89fb7fe604853ff981795fde882b56955e,1c09bf0ce41004e143044d6536fe0a89fb7fe604853ff981795fde882b56955e,1731,46,41,296,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-2f0609b933c6eac5,On Death,Percy Bysshe Shelley/On Death.txt,1323,20033633c98c2a99167033ed5f5f6e041e1cd2787e743f761e4629e909e5fe3e,20033633c98c2a99167033ed5f5f6e041e1cd2787e743f761e4629e909e5fe3e,1319,38,32,252,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-a5e356c2c2892c6f,On Leaving London for Wales,Percy Bysshe Shelley/On Leaving London for Wales.txt,1623,c161ed8fcd5ad65069a10fff5fdc0f2accc798d88bac220798d8f3f3c8060d32,c161ed8fcd5ad65069a10fff5fdc0f2accc798d88bac220798d8f3f3c8060d32,1601,43,38,278,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-912d146e108851fd,Orpheus,Percy Bysshe Shelley/Orpheus.txt,5651,10ab32d0aa685f7f3d027e3d0c2617c406911b0c21cbb6e4395ac91870df122f,10ab32d0aa685f7f3d027e3d0c2617c406911b0c21cbb6e4395ac91870df122f,5625,144,138,977,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-0ad9b061f6a22fde,Otho,Percy Bysshe Shelley/Otho.txt,809,99840a9f9120f2de1709657d9bde011101a03517beed47dc4dd48d60b925b005,99840a9f9120f2de1709657d9bde011101a03517beed47dc4dd48d60b925b005,789,24,21,141,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-66d84db4c89772ee,Ozymandias,Percy Bysshe Shelley/Ozymandias.txt,685,58ff1701c9407e11f0bf4387200c69a1f7a6b0f5a836716571b6b2660a6a0b06,58ff1701c9407e11f0bf4387200c69a1f7a6b0f5a836716571b6b2660a6a0b06,681,19,17,119,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-6b25393f6e553534,Passage of the Apennines,Percy Bysshe Shelley/Passage of the Apennines.txt,465,b24bac6d308df05c997bb2be91941b012635e481b348c7bf975bb8b780b55bac,b24bac6d308df05c997bb2be91941b012635e481b348c7bf975bb8b780b55bac,463,15,14,87,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-27c178417907b287,Peter Bell the Third,Percy Bysshe Shelley/Peter Bell the Third.txt,1654,d20c344bbf9b6f6237d03fa917a22d277a7fcdeea773ca6e859ddcc2cd634862,d20c344bbf9b6f6237d03fa917a22d277a7fcdeea773ca6e859ddcc2cd634862,1608,33,30,253,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-f6640af19864a979,Queen Mab - 1,Percy Bysshe Shelley/Queen Mab - 1.txt,92662,a9b64448b5809cad7ea2d4764ac02c531a21dae9b5a8d6accc0264712b2db5f6,a9b64448b5809cad7ea2d4764ac02c531a21dae9b5a8d6accc0264712b2db5f6,91662,2475,2343,15469,suspiciously_long
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-730e4508efb7c9da,Remembrance,Percy Bysshe Shelley/Remembrance.txt,1291,cd5acf2a70b8d07ef84c240098512d8879c23fea94cbe82f989688c5a50f251a,cd5acf2a70b8d07ef84c240098512d8879c23fea94cbe82f989688c5a50f251a,1265,42,38,202,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-7baacae6f24afafa,Similes for Two Political Characters of 1819,Percy Bysshe Shelley/Similes for Two Political Characters of 1819.txt,717,d4ca98fea8a277782fda8dd1acbd4ff64a1cbbefe500097235e88dec4a605ed1,d4ca98fea8a277782fda8dd1acbd4ff64a1cbbefe500097235e88dec4a605ed1,711,32,27,121,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-0593080fc7c0bee4,Song from the Wandering Jew,Percy Bysshe Shelley/Song from the Wandering Jew.txt,219,6ca0a969caf4cedaac2f831a70a18b05db89c7e67de750fa87feddf82680221b,6ca0a969caf4cedaac2f831a70a18b05db89c7e67de750fa87feddf82680221b,215,10,9,39,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-feedea75e0634579,Song to the Men of England,Percy Bysshe Shelley/Song to the Men of England.txt,1169,5b7f2064743c42dffac2a30ba8bfcd1c6a5d2c5ae02c3c8b4889d37037d40678,5b7f2064743c42dffac2a30ba8bfcd1c6a5d2c5ae02c3c8b4889d37037d40678,1157,49,41,200,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-f61b3c7fceada0ba,Sonnet England in 1819,Percy Bysshe Shelley/Sonnet England in 1819.txt,2127,3ad51dbbcb81395ad0d41f9cc28be323c5306e52d2489c8a3ab441975f19af1f,3ad51dbbcb81395ad0d41f9cc28be323c5306e52d2489c8a3ab441975f19af1f,2103,63,54,361,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-a1ac6bcc7b0fffb4,Sonnet Political Greatness,Percy Bysshe Shelley/Sonnet Political Greatness.txt,611,f0725c82888e413357b174e817abb33b6d64992eb197c53fc62da4307c13402a,f0725c82888e413357b174e817abb33b6d64992eb197c53fc62da4307c13402a,611,16,15,105,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-b7640d381a673731,Sonnet to Byron,Percy Bysshe Shelley/Sonnet to Byron.txt,1029,550361d6ba8b23c3c7ae2234f734c4571fe009b0cef4c44b24ebe4547ef22f73,550361d6ba8b23c3c7ae2234f734c4571fe009b0cef4c44b24ebe4547ef22f73,1025,28,25,161,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-7f23b8bb37adeaff,Stanza from a Translation of the Marseillaise Hymn,Percy Bysshe Shelley/Stanza from a Translation of the Marseillaise Hymn.txt,301,df98bb6f6f14545f1067d86c4362e6f86285f73ff6f3f408e94aee6026e170e0,df98bb6f6f14545f1067d86c4362e6f86285f73ff6f3f408e94aee6026e170e0,299,11,10,52,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-2c8a767dcbac8743,"Stanza, Written at Bracknell","Percy Bysshe Shelley/Stanza, Written at Bracknell.txt",289,b0d3ef845153ef421efa55cea59fd7f5c688ac5cecbab8c0c357df6aa54fee93,b0d3ef845153ef421efa55cea59fd7f5c688ac5cecbab8c0c357df6aa54fee93,285,10,9,51,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-bfb6a0e1603baccb,"Stanzas Written in Dejection, Near Naples","Percy Bysshe Shelley/Stanzas Written in Dejection, Near Naples.txt",2106,57560e5532465ca90fe30469df7e487449f4bccbab2c69adc307820cb4c1a192,57560e5532465ca90fe30469df7e487449f4bccbab2c69adc307820cb4c1a192,2084,66,60,349,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-17d0d31fe7f3cb54,Summer and Winter,Percy Bysshe Shelley/Summer and Winter.txt,819,5005020a91b5bd46a7f41450825f7e910cab4711d07c8c0d7c55c4b3ac8b9f5d,5005020a91b5bd46a7f41450825f7e910cab4711d07c8c0d7c55c4b3ac8b9f5d,817,24,21,143,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-5264beb47d9512fa,The Aziola,Percy Bysshe Shelley/The Aziola.txt,836,1d754b22f5738c16de0be7a1af98ab1fb220fbe6a1877aaaff52687dfaf80d8f,1d754b22f5738c16de0be7a1af98ab1fb220fbe6a1877aaaff52687dfaf80d8f,820,31,28,146,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-50f4844f274bdda3,The Boat on the Serchio,Percy Bysshe Shelley/The Boat on the Serchio.txt,5445,e32aab1fc4e2e974c76eb4c8a4b53a015977faff95f3eccbd4f7371a882379d3,e32aab1fc4e2e974c76eb4c8a4b53a015977faff95f3eccbd4f7371a882379d3,5325,149,133,919,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-27fb86ed30e0c0e2,The Cloud,Percy Bysshe Shelley/The Cloud.txt,3302,fd8e7f10a1c6788c446b3f3ad3e7dc6909d78d43a141aab34eb9855623177f87,fd8e7f10a1c6788c446b3f3ad3e7dc6909d78d43a141aab34eb9855623177f87,3286,96,89,613,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-2c50b036971a7e78,The Daemon of the World,Percy Bysshe Shelley/The Daemon of the World.txt,25728,7a3d8d6290888f59203e8b483e92e171cd3e566f3b8ed4c1e9aafc271d857e2f,7a3d8d6290888f59203e8b483e92e171cd3e566f3b8ed4c1e9aafc271d857e2f,25522,685,645,4277,suspiciously_long
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-2799873971f94704,The Fugitives,Percy Bysshe Shelley/The Fugitives.txt,3497,ba1c03605659440a33eb89e130171ef1d234e71481dc46dd7434f63c6741734d,ba1c03605659440a33eb89e130171ef1d234e71481dc46dd7434f63c6741734d,3417,168,139,593,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-8ed02ecfc9bc8af0,The Indian Serenade,Percy Bysshe Shelley/The Indian Serenade.txt,1327,b88999b037cedeef708997f97826c97e6a2810edb7fc8f2d472d8fab02088f8c,b88999b037cedeef708997f97826c97e6a2810edb7fc8f2d472d8fab02088f8c,1315,46,42,208,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-8ba1b559f0e6e8d1,The Isle,Percy Bysshe Shelley/The Isle.txt,341,40df065a66b9cd2db2184aa9ef9dfb5f38c86151b233aef4f4486e486f2dc208,40df065a66b9cd2db2184aa9ef9dfb5f38c86151b233aef4f4486e486f2dc208,335,13,12,59,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-d2cdf3a9f3532afb,The Magnetic Lady to Her Patient,Percy Bysshe Shelley/The Magnetic Lady to Her Patient.txt,1736,f2e10f680a9e13bc987ade311b501b48090292e1c16ec342ea91de9cbd497047,f2e10f680a9e13bc987ade311b501b48090292e1c16ec342ea91de9cbd497047,1696,66,60,298,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-208e384778269aed,The Mask of Anarchy,Percy Bysshe Shelley/The Mask of Anarchy.txt,15889,07d823ab3d1924d6d2b7555518e4638d6d4c32e502a5cbd33a475f4c9d1a4f6d,07d823ab3d1924d6d2b7555518e4638d6d4c32e502a5cbd33a475f4c9d1a4f6d,15597,631,534,2585,suspiciously_long
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-2ac2e83dfd499f3a,The Past,Percy Bysshe Shelley/The Past.txt,467,1ea52ab917252d654df2f0c2fc753465515a33092eb549937618b1b9b711d4ef,1ea52ab917252d654df2f0c2fc753465515a33092eb549937618b1b9b711d4ef,463,17,15,79,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-d447b4ff3500e494,The Pine Forest of the Cascine Near Pisa,Percy Bysshe Shelley/The Pine Forest of the Cascine Near Pisa.txt,3682,67e06a4a3b26933a0ab588a65e784a5067a4d0c91a9d88d62fe8d69fb48c949a,67e06a4a3b26933a0ab588a65e784a5067a4d0c91a9d88d62fe8d69fb48c949a,3652,139,117,662,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-922fb66f421842b9,The Question,Percy Bysshe Shelley/The Question.txt,3954,e28764e635e5c4b234f0c87460e1b96bfabb250a98f76abac105e9a4040ae8a5,e28764e635e5c4b234f0c87460e1b96bfabb250a98f76abac105e9a4040ae8a5,3918,128,111,655,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-3e5d0cbff5999b5b,"The Retrospect Cwm Elan, 1812","Percy Bysshe Shelley/The Retrospect Cwm Elan, 1812.txt",5551,eaee3c7eaf9cf095c52323660c0c32d3e68996bf777e559e13f2779383400251,eaee3c7eaf9cf095c52323660c0c32d3e68996bf777e559e13f2779383400251,5469,164,156,946,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-e645658e75f9ba16,The Same,Percy Bysshe Shelley/The Same.txt,1412,0bbbc8292beb5d4fa4f929c6729ee3d3304b678c4a7c6e9b6e062cdcde2aa65e,0bbbc8292beb5d4fa4f929c6729ee3d3304b678c4a7c6e9b6e062cdcde2aa65e,1396,47,37,230,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-26be29ecfe0ac4e9,The Sensitive Plant,Percy Bysshe Shelley/The Sensitive Plant.txt,14344,79153639f0f33a4b4146abdba26b04bb15d4c85d65012882126cedd8ce9a5efe,79153639f0f33a4b4146abdba26b04bb15d4c85d65012882126cedd8ce9a5efe,14302,421,338,2526,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-9648ea55ef91b2aa,The Solitary,Percy Bysshe Shelley/The Solitary.txt,769,9eb2ca050c0d447d34e34f58c96df636a7ff1f8aa46006b19b42761a341a2470,9eb2ca050c0d447d34e34f58c96df636a7ff1f8aa46006b19b42761a341a2470,747,25,22,133,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-b8f300ceed4313bb,The Spectral Horseman,Percy Bysshe Shelley/The Spectral Horseman.txt,2891,3d0c7634a86f9f82888cc16452b7f4e65b4b1d22cb8a98086ec004fb9f12bf41,3d0c7634a86f9f82888cc16452b7f4e65b4b1d22cb8a98086ec004fb9f12bf41,2863,64,63,535,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-b7ba5e2b09c39efe,The Sunset,Percy Bysshe Shelley/The Sunset.txt,2435,1a63dca0263839703c267ea7776aa995a915daaa7e3f27d070da742d7ac56c23,1a63dca0263839703c267ea7776aa995a915daaa7e3f27d070da742d7ac56c23,2399,61,57,436,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-d6f554dfde1908e6,The Tower of Famine,Percy Bysshe Shelley/The Tower of Famine.txt,992,fe28bbd84b38eef991b852ecc8bb8fa916c8e97ea2aa5dd6aee2e86822630859,fe28bbd84b38eef991b852ecc8bb8fa916c8e97ea2aa5dd6aee2e86822630859,978,33,25,171,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-7a946f1a74bf0102,The Triumph of Life - 1,Percy Bysshe Shelley/The Triumph of Life - 1.txt,7813,b6707fe5a5b26b213c62e7f51d2ae43886a93c3493a9424d41ccede80324e0bc,b6707fe5a5b26b213c62e7f51d2ae43886a93c3493a9424d41ccede80324e0bc,7607,155,138,1206,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-5e988b96def57117,The Triumph of Life - Swift as a spirit hastening to his task,Percy Bysshe Shelley/The Triumph of Life - Swift as a spirit hastening to his task.txt,26777,b3961a7051ecfc8eb7569fb52f08160d36ead299a783b678464fb4f9b2ef5c10,b3961a7051ecfc8eb7569fb52f08160d36ead299a783b678464fb4f9b2ef5c10,26231,793,602,4577,suspiciously_long
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-845f346049789714,The Waning Moon,Percy Bysshe Shelley/The Waning Moon.txt,235,13439f6b1bc67edf7866ad1592ceef5dc2f89028455911d86d77bd1efe0932f7,13439f6b1bc67edf7866ad1592ceef5dc2f89028455911d86d77bd1efe0932f7,233,8,7,44,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-fc3c4a08e66c0a9a,The Witch of Atlas - 1 (2),Percy Bysshe Shelley/The Witch of Atlas - 1 (2).txt,28576,2b86ef29c364aef01f1f7f54a147c5e91380738a4510eca3753e3a7e2818a90a,2b86ef29c364aef01f1f7f54a147c5e91380738a4510eca3753e3a7e2818a90a,28270,801,723,4916,suspiciously_long
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-9b1206d37cfd3f37,The Witch of Atlas - 1,Percy Bysshe Shelley/The Witch of Atlas - 1.txt,2174,80aeb49cdd6b99909881ab186488b3c1890b4d16a8751434e99a43e0fd8109eb,80aeb49cdd6b99909881ab186488b3c1890b4d16a8751434e99a43e0fd8109eb,2146,59,54,386,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-1cac6ccc04ba6f9d,The Woodman and the Nightingale,Percy Bysshe Shelley/The Woodman and the Nightingale.txt,15697,2efdc4f4fdd037b88247902fa212d762a7a31aed5b3a83f29da9c9d8660a3618,2efdc4f4fdd037b88247902fa212d762a7a31aed5b3a83f29da9c9d8660a3618,15495,494,403,2546,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-aa9f9b2ddabddd1d,The Zucca,Percy Bysshe Shelley/The Zucca.txt,3993,5f9dbaf8a6247e95cd0fa14bb9e1bafcad46093b67b086b7dcb3e0e0b9b83ebf,5f9dbaf8a6247e95cd0fa14bb9e1bafcad46093b67b086b7dcb3e0e0b9b83ebf,3959,117,103,696,
1.0,versemap-reference-d9969e023145ab13,percy-bysshe-shelley,Percy Bysshe Shelley,percy-bysshe-shelley-46ec035311fd98a7,Time Long Past,Percy Bysshe Shelley/Time Long Past.txt,4600,19fbd72c9e73557786b66da4a0b00506ac8b8e22114c91e4c19b24c0f0850d51,19fbd72c9e73557786b66da4a0b00506ac8b8e22114c91e4c19b24c0f0850d51,4510,167,122,736,
