schema_version,profile_id,profile_build_id,reference_release_id,poet_id,poet_name,poem_id,title,relative_path,source_sha256,vad_midpoint_matched_observations,vad_valence_above_midpoint_deviation_per_observation,vad_valence_below_midpoint_deviation_per_observation,vad_valence_absolute_midpoint_deviation_per_observation,vad_arousal_above_midpoint_deviation_per_observation,vad_arousal_below_midpoint_deviation_per_observation,vad_arousal_absolute_midpoint_deviation_per_observation,vad_dominance_above_midpoint_deviation_per_observation,vad_dominance_below_midpoint_deviation_per_observation,vad_dominance_absolute_midpoint_deviation_per_observation,vad_valence_average_deviation_from_poem_mean,vad_arousal_average_deviation_from_poem_mean,vad_dominance_average_deviation_from_poem_mean
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-59554b801d7254c2,"Untitled - I felt a funeral in my brain,","Emily Dickinson/Untitled - I felt a funeral in my brain,.txt",1026d724a27b6c45c2ae7362fd44389ad4a8af8e794a213a4811f759cf29d907,32,0.0905625,0.106140625,0.196703125,0.04628125,0.124203125,0.170484375,0.03825,0.087734375,0.125984375,0.198650390625,0.142374023437,0.119327148438
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-09bf473c3f085f5d,Untitled - I found the phrase to every thought,Emily Dickinson/Untitled - I found the phrase to every thought.txt,1fd064bdc68a64f6dbfbd9b712208158568681c7bee3ac4933ba5864b8926c20,15,0.133933333333,0.0376,0.171533333333,0.0336,0.1376,0.1712,0.0812666666667,0.0489,0.130166666667,0.143111111111,0.129733333333,0.125608888889
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-7ed059608b720eec,"Untitled - I gained it so,","Emily Dickinson/Untitled - I gained it so,.txt",8fbabf2e15d110681ffbe4d0256f158241b25fb03e641937967eee4e2f5ec37e,26,0.154846153846,0.0684038461538,0.22325,0.0506923076923,0.119326923077,0.170019230769,0.0945769230769,0.102192307692,0.196769230769,0.213788461538,0.166480769231,0.196183431953
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-af8d1ad16a1dd621,"Untitled - I had no time to hate, because","Emily Dickinson/Untitled - I had no time to hate, because.txt",5516b01ed19b7fec23ce4dd1e55060cd4b56c4efccb852c40d33f4c8f256eb5f,16,0.159875,0.1009375,0.2608125,0.0668125,0.0836875,0.1505,0.110375,0.0386875,0.1490625,0.2461953125,0.1505,0.1256015625
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-50ea08415bddac43,Untitled - I have a king who does not speak;,Emily Dickinson/Untitled - I have a king who does not speak;.txt,936463204815b5071e54b2227648972f7ca88fddf61e75355e0285f27b9595f7,37,0.135067567568,0.0449864864865,0.180054054054,0.0566891891892,0.151878378378,0.208567567568,0.0378378378378,0.118054054054,0.155891891892,0.154858290723,0.18073119065,0.124175310446
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-8e2685d77d8211bd,"Untitled - I have no life but this,","Emily Dickinson/Untitled - I have no life but this,.txt",63721f1fc05f2da5e6eb976073ad951c72ffc7b134308a48030a970f8e7fc313,9,0.188777777778,0.0842222222222,0.273,0.0998888888889,0.048,0.147888888889,0.144666666667,0.018,0.162666666667,0.238148148148,0.151654320988,0.138666666667
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-3b9eb9ec028b51f6,"Untitled - I have not told my garden yet,","Emily Dickinson/Untitled - I have not told my garden yet,.txt",4e69499669cc77d279723bca4fe9a1d19ed9f5dbf1c7b246694d95bc061a42cc,28,0.113589285714,0.0579821428571,0.171571428571,0.0554285714286,0.126678571429,0.182107142857,0.0481428571429,0.0952321428571,0.143375,0.150484693878,0.161571428571,0.126225765306
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-7f5e78d999b7ab5f,Untitled - I know a place where summer strives,Emily Dickinson/Untitled - I know a place where summer strives.txt,0412b62df68a4af2480050a9dd2e6ccae59050138c259d932b96c8aaa156d8bc,29,0.100637931034,0.0393275862069,0.139965517241,0.0446206896552,0.117551724138,0.162172413793,0.0588275862069,0.0830172413793,0.141844827586,0.124127229489,0.149657550535,0.136363852556
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-e4b846c26eb238f8,Untitled - I know that he exists,Emily Dickinson/Untitled - I know that he exists.txt,392b8323c7938de851d9a0390c73d9345a3d9b22f694fc1e959cb21a141ada49,30,0.1628,0.0691833333333,0.231983333333,0.0902333333333,0.0412,0.131433333333,0.0866666666667,0.0507666666667,0.137433333333,0.217475555556,0.135306666667,0.136626666667
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-1c0ac051f57f2204,Untitled - I lived on dread; to those who know,Emily Dickinson/Untitled - I lived on dread; to those who know.txt,ff0e1bb50c1527c1009b5c0742bfc8c19e3241af9440c938b490ab1091ea28fe,16,0.0915,0.150375,0.241875,0.1706875,0.06103125,0.23171875,0.09796875,0.0804375,0.17840625,0.238,0.21238671875,0.17496484375
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-4545f415a6bccdd8,"Untitled - I many times thought peace had come,","Emily Dickinson/Untitled - I many times thought peace had come,.txt",d7f182e678d1ffcbae9d3e13bd2c08f1f435f194a99c57330b44b7951791a15f,22,0.107,0.114931818182,0.221931818182,0.0323636363636,0.164636363636,0.197,0.0714090909091,0.0968409090909,0.16825,0.223373966942,0.147016528926,0.170561983471
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-6076bf716003e738,Untitled - I meant to find her when I came;,Emily Dickinson/Untitled - I meant to find her when I came;.txt,e8442aea3e415afdf07241dbb418faf4129518e4015fe2d1fcd2345ba2eea948,16,0.173875,0.0408125,0.2146875,0.0639375,0.1265,0.1904375,0.091375,0.06,0.151375,0.1840078125,0.1669765625,0.151375
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-97506dfae483b7a8,"Untitled - I never lost as much but twice,","Emily Dickinson/Untitled - I never lost as much but twice,.txt",fbc3f9c4278ca40c55ebcf9cd793e5aa3d17d1cdd680209f78b97565675f602f,16,0.0551875,0.09621875,0.15140625,0.0194375,0.0711875,0.090625,0.0295625,0.11653125,0.14609375,0.1577890625,0.074,0.14708984375
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-4e9e8c06ab495f36,"Untitled - I never saw a moor,","Emily Dickinson/Untitled - I never saw a moor,.txt",0d2ecd92e8a948a622d14584eb210b17b3c8566c487f6d03759c189957cffbe4,14,0.115357142857,0.0656428571429,0.181,0,0.112642857143,0.112642857143,0.0415,0.0808571428571,0.122357142857,0.179571428571,0.0575918367347,0.11287755102
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-5cac4715964de302,"Untitled - I noticed people disappeared,","Emily Dickinson/Untitled - I noticed people disappeared,.txt",0671309ca114a9803f46a04181ceb1490816fc27e75ba0dfaef84b992fb49a91,19,0.107368421053,0.0827894736842,0.190157894737,0.0621315789474,0.0893684210526,0.1515,0.0743421052632,0.0574736842105,0.131815789474,0.187030470914,0.141465373961,0.136254847645
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-622c7928ade6444b,"Untitled - I read my sentence steadily,","Emily Dickinson/Untitled - I read my sentence steadily,.txt",7bdbb95ca46029946e4d0a01e0a518d3ab022b988a6bcdae2156f051ba8d286b,30,0.141616666667,0.0593,0.200916666667,0.04515,0.149583333333,0.194733333333,0.0634833333333,0.06655,0.130033333333,0.188607777778,0.154684444444,0.130646666667
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-e42845ea45382445,"Untitled - I reason, earth is short,","Emily Dickinson/Untitled - I reason, earth is short,.txt",b3e22b9b0931efc3291020df2ba5605bab7c67106d7a5030c13bc8aeca2d8548,15,0.163533333333,0.129866666667,0.2934,0.0603333333333,0.0751333333333,0.135466666667,0.129666666667,0.0874666666667,0.217133333333,0.287688888889,0.131173333333,0.208693333333
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-8bb57fba0c7b0d5b,"Untitled - I shall know why, when time is over,","Emily Dickinson/Untitled - I shall know why, when time is over,.txt",7ec6e9e13c737c427c4f740977c0b2071344de813c39f233670087cb35ab7c9f,18,0.146583333333,0.136138888889,0.282722222222,0.126833333333,0.108305555556,0.235138888889,0.0689166666667,0.0876944444444,0.156611111111,0.282722222222,0.23375308642,0.156611111111
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-9ec36e16c1671c6d,"Untitled - I taste a liquor never brewed,","Emily Dickinson/Untitled - I taste a liquor never brewed,.txt",ac90d3b67caa66c992c08d67c3c735ccd998676aaa97df25d6840c57d6363aba,39,0.121461538462,0.0464102564103,0.167871794872,0.0412948717949,0.117833333333,0.159128205128,0.0493846153846,0.0780897435897,0.127474358974,0.152662721893,0.153808678501,0.120789612097
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-f1fe8bbec5531a29,Untitled - I think just how my shape will rise,Emily Dickinson/Untitled - I think just how my shape will rise.txt,ce2c225f2fd261be331a865b3fa63420926c6ac1abc38bdd7e03803c57185d04,38,0.100776315789,0.0781447368421,0.178921052632,0.0515131578947,0.110092105263,0.161605263158,0.0376052631579,0.0912763157895,0.128881578947,0.175756232687,0.150702216066,0.126056786704
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-a823fb4ce5bd7648,"Untitled - I went to heaven, --","Emily Dickinson/Untitled - I went to heaven, --.txt",5f1961be9ed1ec2daa2e7a78129bf0700c6b957b39b83033f44d4bdad692d276,16,0.159875,0.02340625,0.18328125,0.0481875,0.10840625,0.15659375,0.06590625,0.05990625,0.1258125,0.13897265625,0.1289140625,0.1273125
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-e8cca3781c069e29,"Untitled - I went to thank her,","Emily Dickinson/Untitled - I went to thank her,.txt",27f3e270b6198a44255e307c1a86d94c2fb94ded84ae054018bbd2a96afd4077,17,0.128058823529,0.0493529411765,0.177411764706,0.0414411764706,0.173441176471,0.214882352941,0.0453823529412,0.0896470588235,0.135029411765,0.186595155709,0.157235294118,0.137633217993
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-0cf25c50be6f3fcb,"Untitled - I wish I knew that woman's name,","Emily Dickinson/Untitled - I wish I knew that woman's name,.txt",458d611867febee160185ca4e925f319e0530066f88162072bc59e697d08ffb6,15,0.101933333333,0.1224,0.224333333333,0.0358666666667,0.1438,0.179666666667,0.0352666666667,0.147,0.182266666667,0.222968888889,0.149804444444,0.123822222222
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-8579637b573b51c4,Untitled - I wonder if the sepulchre,Emily Dickinson/Untitled - I wonder if the sepulchre.txt,78e83f6615c6065931659cee5f6be84e972d52eb372a18b96605ecad06e2276e,7,0.1165,0.0341428571429,0.150642857143,0.0810714285714,0.12,0.201071428571,0.0881428571429,0.0853571428571,0.1735,0.142408163265,0.195510204082,0.174693877551
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-17531b0d9361bc5a,"Untitled - I worked for chaff, and earning wheat","Emily Dickinson/Untitled - I worked for chaff, and earning wheat.txt",9ee9248b00e7b1b7158bdd6c281582028542d665dd119c5ee2a5e27f1f13af9f,21,0.152785714286,0.0610476190476,0.213833333333,0.0497857142857,0.120095238095,0.169880952381,0.0977142857143,0.081380952381,0.179095238095,0.203560090703,0.14952154195,0.176761904762
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-f0ad55eabc72d03c,Untitled - I'm nobody! Who are you,Emily Dickinson/Untitled - I'm nobody! Who are you.txt,b10455024c3eb541a5894b5efc777d488f458a2f5a29a13cfa287af851252b7f,11,0.0995454545455,0.076,0.175545454545,0.0409090909091,0.079,0.119909090909,0.0305454545455,0.078,0.108545454545,0.173404958678,0.121553719008,0.105851239669
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-eadf2ee6f78ca501,Untitled - I've got an arrow here;,Emily Dickinson/Untitled - I've got an arrow here;.txt,cab9fb8a1c096dc3483d905145e1048a8bd14e3376436e90d7e24e0cc39ca2df,12,0.112833333333,0.0309166666667,0.14375,0.0307916666667,0.118916666667,0.149708333333,0.0381666666667,0.0819583333333,0.120125,0.145402777778,0.1286875,0.112826388889
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-b8a45d2ed67aea2c,Untitled - I've seen a dying eye,Emily Dickinson/Untitled - I've seen a dying eye.txt,2130f750ec2a3b41b7fe4b56134d074ebf9f7a077fc7d87aaf2364067b1040ea,13,0.0739230769231,0.0676923076923,0.141615384615,0.0509230769231,0.100923076923,0.151846153846,0.0303846153846,0.106461538462,0.136846153846,0.140177514793,0.148,0.116852071006
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-5bc28955e7d70fa8,"Untitled - If anybody's friend be dead,","Emily Dickinson/Untitled - If anybody's friend be dead,.txt",502dbd7f9ab95c836555b0012e112a32c2004deaeb832694e032e8cb22892f30,44,0.136886363636,0.03825,0.175136363636,0.0440340909091,0.104125,0.148159090909,0.0653636363636,0.0886590909091,0.154022727273,0.149477272727,0.137935950413,0.149787190083
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-40c468b0fbc150f1,"Untitled - If I can stop one heart from breaking,","Emily Dickinson/Untitled - If I can stop one heart from breaking,.txt",4bb4b960f1b58d2466af222415bc1682ab3d7e3816ca9fcb4f179c118032ed8b,14,0.139142857143,0.14,0.279142857143,0.0585714285714,0.084,0.142571428571,0.057,0.105964285714,0.162964285714,0.279265306122,0.142571428571,0.147540816327
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-b03ac78f865c8bcc,Untitled - If I may have it when it's dead,Emily Dickinson/Untitled - If I may have it when it's dead.txt,9ab91d68c4a271f51e5da18c84f49b0e1a0b146d39665c314884542f20ac037a,19,0.0998421052632,0.148526315789,0.248368421053,0.0440526315789,0.111263157895,0.155315789474,0.0623157894737,0.0693684210526,0.131684210526,0.245806094183,0.139861495845,0.129828254848
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-59c1f75333ed8410,"Untitled - If I should die,","Emily Dickinson/Untitled - If I should die,.txt",9178f70368ac47a906ef16a5fd815ba22d184e35847346fa5fa8e530aacc0a89,37,0.166189189189,0.0410540540541,0.207243243243,0.0808243243243,0.101472972973,0.182297297297,0.0855945945946,0.0601486486486,0.145743243243,0.162563915267,0.179542001461,0.144430971512
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-e8860b9387ab4042,Untitled - If I shouldn't be alive,Emily Dickinson/Untitled - If I shouldn't be alive.txt,f95ca25af69632ae19ca5fb5de8ebbcbb753226b576c60560c4cd15339e6a57c,12,0.087375,0.013,0.100375,0.0156666666667,0.17875,0.194416666667,0.055625,0.0696666666667,0.125291666667,0.0764375,0.104930555556,0.125291666667
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-b3b3896f2c4d950f,"Untitled - If the foolish call them 'flowers,'","Emily Dickinson/Untitled - If the foolish call them 'flowers,'.txt",8ecd7682ccfe59872c9b73301fff5616542e809df9e07cffc9b0a067a0cc5289,31,0.184709677419,0.0410322580645,0.225741935484,0.0545,0.111048387097,0.165548387097,0.108580645161,0.0541774193548,0.162758064516,0.182268470343,0.153237252862,0.161442247659
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-5cd6c8caa0394fa0,"Untitled - If you were coming in the fall,","Emily Dickinson/Untitled - If you were coming in the fall,.txt",70cc0c8f98605225c81c4a5b924af9b9b58106ffd7514ab7daaf8a87d52ede5b,39,0.0934102564103,0.0824615384615,0.175871794872,0.0578205128205,0.119,0.176820512821,0.0791282051282,0.0963461538462,0.175474358974,0.173906640368,0.160189349112,0.175044049967
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-e8b67529a3aa2643,Untitled - Immortal is an ample word,Emily Dickinson/Untitled - Immortal is an ample word.txt,56e66ced07b569ccfca9bb5c57493a4049c0a38df0ba5daddf6ca3694a48b96f,12,0.126916666667,0.0155833333333,0.1425,0.00691666666667,0.121666666667,0.128583333333,0.1225,0.0490833333333,0.171583333333,0.115222222222,0.0725,0.147111111111
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-e180bfe0f69aae97,"Untitled - In lands I never saw, they say,","Emily Dickinson/Untitled - In lands I never saw, they say,.txt",be3f91e484d1a6baac8229412f22a6bab29cd4ad3fe1220fbd6aafdce0b4580f,16,0.12484375,0.027375,0.15221875,0.01484375,0.1305625,0.14540625,0.05775,0.07796875,0.13571875,0.13284375,0.11099609375,0.1296640625
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-35a8a335d51e1bd8,"Untitled - Is bliss, then, such abyss","Emily Dickinson/Untitled - Is bliss, then, such abyss.txt",2a70f8024721a0be3e2e936b89d7f3e43f1e8df6209bf79d57d8cd7bd566e1c2,16,0.123375,0.1025625,0.2259375,0.1065625,0.0688125,0.175375,0.0625625,0.0963125,0.158875,0.2212109375,0.175375,0.15834375
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-14b4dff83b4a5d7a,Untitled - Is Heaven a physician,Emily Dickinson/Untitled - Is Heaven a physician.txt,5ffe84e6ff9b09c1a0d252d84a9b1face031d119d8c70814b532a0059f030ed9,7,0.0794285714286,0.065,0.144428571429,0.0164285714286,0.113714285714,0.130142857143,0.115142857143,0.075,0.190142857143,0.146489795918,0.104040816327,0.184408163265
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-37a7a1acd1fd7a97,"Untitled - It can't be summer, -- that got through;","Emily Dickinson/Untitled - It can't be summer, -- that got through;.txt",b8aa030b68629ff72bfe2e2d64e93e7cb9a589716accacea8d031ffe391bbef8,16,0.09909375,0.0795,0.17859375,0.016875,0.11946875,0.13634375,0.018625,0.08875,0.107375,0.17489453125,0.0811953125,0.096234375
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-732eeab7d923fef1,"Untitled - It was not death, for I stood up,","Emily Dickinson/Untitled - It was not death, for I stood up,.txt",08e427d99aa356639253cab96b486539a2900be059fc483c2f6f7d9f95c568ed,49,0.0977551020408,0.0740408163265,0.171795918367,0.0486020408163,0.0952857142857,0.143887755102,0.0573367346939,0.0490918367347,0.106428571429,0.169650145773,0.130430237401,0.106056226572
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-9d3ed576bd86f2c8,"Untitled - It was too late for man,","Emily Dickinson/Untitled - It was too late for man,.txt",aedfdb3c2042070d5c5b1ef4c31200f436c7c3f42201c647d5b24c7f4f6252ff,13,0.186615384615,0.0468461538462,0.233461538462,0.0191538461538,0.107692307692,0.126846153846,0.103692307692,0.0445384615385,0.148230769231,0.169822485207,0.116579881657,0.152781065089
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-d0b2578783d56b10,"Untitled - It's all I have to bring to-day,","Emily Dickinson/Untitled - It's all I have to bring to-day,.txt",19ed3789dc18942113b1d52a89179b31913bc3bab91dd4a88a287ac3cdfa5bf6,14,0.166785714286,0.0134285714286,0.180214285714,0.00964285714286,0.133071428571,0.142714285714,0.0492857142857,0.0762142857143,0.1255,0.109979591837,0.0928571428571,0.116663265306
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-62b105ef60391964,Untitled - Lay this laurel on the one,Emily Dickinson/Untitled - Lay this laurel on the one.txt,d7200179eb457ba9c8d9e167cd5d73923b126ddb963ef049ab841bfe38ea87ce,7,0.144142857143,0.0134285714286,0.157571428571,0,0.211928571429,0.211928571429,0.0815714285714,0.0487142857143,0.130285714286,0.138897959184,0.166224489796,0.13693877551
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-1fb258d055564ea2,"Untitled - Let down the bars, O Death!","Emily Dickinson/Untitled - Let down the bars, O Death!.txt",4e6b8b7b71463eedf17d7742c3b06f2e4eb70c16144ba37df8730d044d572180,17,0.0389411764706,0.0866176470588,0.125558823529,0.0362941176471,0.0583529411765,0.0946470588235,0.0121764705882,0.0847647058824,0.0969411764706,0.132795847751,0.0959446366782,0.100103806228
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-4d19a0473154c3c6,"Untitled - Life, and Death, and Giants","Emily Dickinson/Untitled - Life, and Death, and Giants.txt",1b4f218af07ee7e6ce108174edcc8278daf80126f3e971e486349fcac4a69c3f,12,0.134125,0.0581666666667,0.192291666667,0.115541666667,0.0791666666667,0.194708333333,0.129625,0.0748333333333,0.204458333333,0.168208333333,0.194708333333,0.213590277778
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-f2e3b95190cf0a2d,Untitled - Like mighty footlights burned the red,Emily Dickinson/Untitled - Like mighty footlights burned the red.txt,d85dd0a72977faf438a25eb695067835de946f3544cc5ad6671a6a0da97daba0,18,0.179305555556,0.0445,0.223805555556,0.103527777778,0.0833333333333,0.186861111111,0.148222222222,0.0357222222222,0.183944444444,0.168981481481,0.186861111111,0.164777777778
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-83c276b96caa71cc,"Untitled - Look back on time with kindly eyes,","Emily Dickinson/Untitled - Look back on time with kindly eyes,.txt",2155620b3be844be1bc43ab81fef36e3d1e6b6bc50cde041171fcbbbbae60955,12,0.205083333333,0.0400833333333,0.245166666667,0.03275,0.154416666667,0.187166666667,0.0703333333333,0.078125,0.148458333333,0.2045,0.1345,0.147159722222
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-4b21f9f5b6e7797a,Untitled - Me! Come! My dazzled face,Emily Dickinson/Untitled - Me! Come! My dazzled face.txt,a0f2f6351b0c704daef85e7918f2da6e90c1a3b02c6717116753141434283c3d,18,0.210222222222,0.00727777777778,0.2175,0.0476111111111,0.106277777778,0.153888888889,0.0895,0.0682222222222,0.157722222222,0.14950617284,0.14737037037,0.157722222222
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-3109fa86ddfd4c72,"Untitled - Morning is the place for dew,","Emily Dickinson/Untitled - Morning is the place for dew,.txt",c501d8e7f10c8b833bb50f099784811a80a875db06f33a2b909da4b6bad42aaa,7,0.220571428571,0,0.220571428571,0,0.149428571429,0.149428571429,0.0471428571429,0.0612857142857,0.108428571429,0.132489795918,0.0635102040816,0.106408163265
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-deb88528d7f985b3,Untitled - Morns like these we parted;,Emily Dickinson/Untitled - Morns like these we parted;.txt,af0923cc59f44e6df5b6e170877bc9172af8ddf861f609d0d4548d7fdb176fea,17,0.0909705882353,0.0904117647059,0.181382352941,0.0596470588235,0.115117647059,0.174764705882,0.0468529411765,0.102764705882,0.149617647059,0.181415224913,0.165501730104,0.135397923875
1.0,versemap-standard-profile-1.0,versemap-profile-build-1.1.0,versemap-reference-d9969e023145ab13,emily-dickinson,Emily Dickinson,emily-dickinson-b1647de964e7e5b8,Untitled - Much madness is divinest sense,Emily Dickinson/Untitled - Much madness is divinest sense.txt,a251e100ddf78d5c1691629f97e1f9a86b978f0131f08f23b1f2df3e5c860db2,15,0.105666666667,0.104266666667,0.209933333333,0.093,0.0550666666667,0.148066666667,0.113066666667,0.0359,0.148966666667,0.209653333333,0.148595555556,0.1392
